# ID      zz                   CTIO_U             eCTIO_U            VIMOS_U            eVIMOS_U           ACS_F435W          eACS_F435W         ACS_F606W          eACS_F606W         ACS_F775W          eACS_F775W         ACS_F814W          eACS_F814W         ACS_F850LP         eACS_F850LP        WFC3_F098M   eWFC3_F098M   WFC3_F105W         eWFC3_F105W        WFC3_F125W         eWFC3_F125W        WFC3_F160W         eWFC3_F160W        ISAAC_KS           eISAAC_KS          HAWKI_KS           eHAWKI_KS          IRAC_CH1           eIRAC_CH1          IRAC_CH2           eIRAC_CH2          IRAC_CH3           eIRAC_CH3          IRAC_CH4           eIRAC_CH4          f24            ef24           f70            ef70           f100           ef100          f160           ef160          f250           ef250          flg1   flg2  
  10099   1.0202               7.35190692072E-7   1.89597982344E-8   7.19117735783E-7   9.93497867112E-9   7.38584178121E-7   5.37406322234E-8   -99.0              -99.0              -99.0              -99.0              2.36156552392E-6   2.82760689718E-8   -99.0              -99.0              -99.0        -99.0         3.56779588289E-6   1.97163686755E-8   4.28548520397E-6   3.15766219101E-8   4.87528490103E-6   4.0412730014E-8    6.45059833285E-6   1.30706853747E-7   6.96305779603E-6   3.84792793987E-8   1.05584459243E-5   1.06971568838E-7   8.03156169923E-6   1.10960125453E-7   6.52228842466E-6   4.98601720081E-7   5.87759963681E-6   5.08866116317E-7   4.9531812E-5   9.1417257E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  10246   1.07301              1.86723938838E-7   1.650999391E-8     2.14585315988E-7   6.52213253697E-9   2.69898207347E-7   2.23726891991E-8   3.18273148217E-7   1.55364413396E-8   4.86183258465E-7   2.73152710911E-8   5.6650011192E-7    1.51312106695E-8   7.96526079784E-7   3.22796157638E-8   -99.0        -99.0         9.29822390585E-7   1.96971556164E-8   1.03561897704E-6   1.52614452388E-8   1.1492115972E-6    1.79938709484E-8   1.3677288256E-6    8.06223873299E-8   1.32068729515E-6   3.52755405884E-8   1.70922800523E-6   5.66732581255E-8   1.20226443462E-6   6.64395879597E-8   5.22396188999E-7   2.64629569034E-7   9.20449571753E-7   2.76371515545E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  10413   1.094                2.5003453617E-6    3.45435477431E-8   2.56566529703E-6   2.12675855996E-8   2.96483138952E-6   7.64598974805E-8   5.15228644582E-6   6.16906054179E-8   1.10458718399E-5   1.01736239351E-7   1.3829293698E-5    7.64235012373E-8   2.16371472178E-5   1.39499843388E-7   -99.0        -99.0         2.73400937851E-5   7.55434708686E-8   3.59749335156E-5   6.62682765075E-8   4.64301407282E-5   8.55274799251E-8   7.32487132665E-5   2.02393674298E-7   7.37904230129E-5   6.79634912141E-8   1.12823612165E-4   1.03914387003E-7   8.87156012038E-5   8.17100883391E-8   6.25172692776E-5   4.03063730421E-7   5.35056938173E-5   3.94244521517E-7   3.0377353E-4   4.499949E-6    0.0013750851   3.040586E-4    0.002533258    1.5546738E-4   0.0059450725   3.0690656E-4   0.011754902    7.3284315E-4   0      0.01  
  10465   1.016                4.78630092323E-7   2.02783918878E-8   4.66874334392E-7   9.46015736752E-9   4.7119426942E-7    2.95110452983E-8   6.39145889186E-7   2.29583296283E-8   1.08043837237E-6   3.48292180617E-8   1.26940440196E-6   3.03982811906E-8   1.59808545947E-6   4.71005152808E-8   -99.0        -99.0         1.79804269518E-6   3.47772289745E-8   2.00078305215E-6   2.2113471505E-8    2.13402744285E-6   2.75171667565E-8   2.15774440915E-6   1.31165498931E-7   2.56802945067E-6   4.0209123054E-8    3.21218093399E-6   7.10046713722E-8   2.13402744285E-6   9.04135479142E-8   1.25198752062E-6   3.20568227539E-7   9.79039017448E-7   3.29130814467E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  10496   1.08                 3.05914455949E-7   2.2540610112E-8    2.82878538797E-7   8.59784516662E-9   3.22403687192E-7   6.23584016206E-9   5.6234132519E-7    3.62554850716E-9   1.23140241221E-6   4.53665414052E-9   1.56314764264E-6   2.59148193127E-8   2.50264932573E-6   9.22010084867E-9   -99.0        -99.0         3.44191388268E-6   1.90207190343E-8   4.65157470302E-6   2.14212931403E-8   6.28637088413E-6   2.31598462189E-8   1.02423591412E-5   1.32069859464E-7   1.04039917705E-5   1.91648610867E-8   1.76197604641E-5   9.73703946883E-8   1.38547916757E-5   1.02085877693E-7   9.40156168804E-6   3.29048016065E-7   6.84226672766E-6   3.59211751222E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  10679   1.053                9.63829023624E-7   2.92947381143E-8   9.64717151896E-7   1.33280599975E-8   1.21898959892E-6   3.3681927348E-8    1.42429516497E-6   2.23010135413E-8   2.05683758663E-6   3.59939310992E-8   2.2740499509E-6    3.97950707342E-8   3.01439388428E-6   4.9974468641E-8    -99.0        -99.0         3.15064883297E-6   4.35278222164E-8   3.66100228547E-6   3.37190771517E-8   4.14190372622E-6   3.81483431065E-8   5.73852132675E-6   2.11414938605E-7   6.28637088413E-6   5.78996155473E-8   7.7054853663E-6    1.27746257319E-7   7.04693068967E-6   1.23318797436E-7   5.43500565129E-6   4.75553393734E-7   5.87218865971E-6   5.13806134702E-7   3.8270378E-5   5.1805682E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  11058   1.0875700000000001   3.57108345808E-7   1.8747809663E-8    3.33579996662E-7   7.68096327635E-9   3.59087262369E-7   5.62243704643E-9   5.71741872918E-7   3.15956235269E-9   1.09546876733E-6   4.03585608561E-9   1.17923402065E-6   2.0636178746E-8    1.65805907511E-6   7.6356442193E-9    -99.0        -99.0         1.9337485453E-6    2.13725787552E-8   2.32273679636E-6   1.92538768401E-8   2.84970562734E-6   2.09974070302E-8   3.99208702439E-6   1.28689681012E-7   4.0663054634E-6    2.62164401621E-8   6.44465984742E-6   8.31005150868E-8   5.04428945952E-6   9.75652079997E-8   3.54813389234E-6   3.26795208338E-7   3.67113199688E-6   3.38123752417E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  11156   1.01476              5.15703406303E-7   2.04241567831E-8   4.98425209404E-7   9.18133165717E-9   5.43000213066E-7   2.45059622435E-8   7.07945784384E-7   1.63010540977E-8   1.13344382297E-6   2.92303295258E-8   1.24394162356E-6   1.60399760582E-8   1.51774915586E-6   3.77432630769E-8   -99.0        -99.0         1.5588344677E-6    2.01003544436E-8   1.75226586189E-6   1.45250685091E-8   1.76035395362E-6   1.78348049968E-8   1.85866020269E-6   1.71188931026E-7   2.03048600272E-6   2.61820540878E-8   2.91339922257E-6   8.0500195438E-8    1.96426464588E-6   9.22668844429E-8   9.44495732508E-7   3.37526134439E-7   1.21562605524E-6   3.66119982295E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  11425   1.033                2.60375429894E-7   1.75064682369E-8   2.74410041826E-7   7.07674768277E-9   2.90001336905E-7   2.19022903741E-8   3.674514792E-7     1.42142834132E-8   5.44001378247E-7   2.40501017111E-8   5.92106733565E-7   1.41791118369E-8   7.48169500511E-7   2.96308517492E-8   -99.0        -99.0         8.29468695095E-7   1.98631914253E-8   9.17064749115E-7   1.43590134202E-8   9.83558056227E-7   1.72119184996E-8   1.04135786153E-6   1.61133173942E-7   1.22574463205E-6   2.70948606487E-8   2.02861671697E-6   5.60527513426E-8   1.36144468247E-6   6.64586552926E-8   8.13579505605E-7   2.65264383487E-7   7.91407205399E-7   2.74800190993E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  11618   1.091                1.44012437118E-6   2.12224570184E-8   1.49142012809E-6   1.51101357191E-8   -99.0              -99.0              -99.0              -99.0              -99.0              -99.0              5.16654242567E-6   7.137842143E-8     -99.0              -99.0              -99.0        -99.0         -99.0              -99.0              1.05002587211E-5   9.67109568152E-8   1.24394162356E-5   1.03114131803E-7   1.53320419903E-5   2.54183985591E-7   1.62031704274E-5   5.96946858966E-8   2.47286267819E-5   1.59431348715E-7   1.9934254565E-5    1.46881015684E-7   1.24968339721E-5   6.44560528949E-7   1.34896288259E-5   6.70917994083E-7   8.8411125E-5   8.6946599E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  11981   1.074                2.41212605609E-8   1.84619131593E-8   -99.0              -99.0              -99.0              -99.0              2.48198984351E-7   2.05739741326E-8   1.05681750921E-6   3.79612309866E-8   1.41514193293E-6   3.25848471924E-8   2.65705167036E-6   5.38391705938E-8   -99.0        -99.0         4.18793565118E-6   2.3143387682E-8    5.99238902583E-6   2.75959712846E-8   8.26418441716E-6   3.04463805515E-8   1.35768806414E-5   1.12542922707E-7   1.33045441798E-5   2.4507876078E-8    2.10668692574E-5   1.1641982186E-7    1.71237942124E-5   9.46295838938E-8   1.14604059114E-5   3.69439837356E-7   8.01678063388E-6   4.0610503079E-7    -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  12216   1.08548              3.47696244618E-7   1.63322438708E-8   3.74627798344E-7   7.59098897822E-9   3.86189089449E-7   2.31200642515E-8   5.18561177686E-7   1.62388248306E-8   9.77237220956E-7   2.79021310304E-8   1.06659612123E-6   1.86650553003E-8   1.3341356829E-6    3.68635312258E-8   -99.0        -99.0         1.7186996954E-6    1.7412790111E-8    2.09700757854E-6   1.54513228488E-8   2.23666014947E-6   1.64803210184E-8   2.92146037388E-6   1.31847457691E-7   3.17687407065E-6   2.04820640567E-8   4.81725903559E-6   5.32423144533E-8   3.68807717226E-6   6.11432029344E-8   3.37598104855E-6   2.54970263282E-7   3.32966085207E-6   2.76005787937E-7   3.8270378E-5   3.9418875E-6   -99.0          -99.0          8.8057214E-4   1.6099784E-4   0.0013798019   3.4821544E-4   -99.0          -99.0          0      0.01  
  12304   1.0793               8.24897523935E-7   1.82342087219E-8   8.50354472E-7      1.01816703611E-8   8.73373479142E-7   3.05674546561E-8   1.05487257132E-6   1.94314708619E-8   1.68577651783E-6   3.41584661446E-8   1.81134009262E-6   2.33562822954E-8   2.3248771015E-6    4.49671097985E-8   -99.0        -99.0         2.53980281377E-6   1.63747138748E-8   2.9430659897E-6    1.89746476516E-8   3.19447872421E-6   2.05955654527E-8   3.66100228547E-6   1.41620124037E-7   4.36113971393E-6   2.4100548705E-8    7.05992357894E-6   6.50242991621E-8   5.26744488332E-6   7.2772440399E-8    3.42609972488E-6   2.93466564915E-7   4.02161044334E-6   3.07435328521E-7   2.3748446E-5   3.6520655E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.01  
  12354   1.078                2.98950992781E-7   1.81727066272E-8   3.03109815358E-7   7.2585358808E-9    3.34811217386E-7   4.62558790872E-9   3.93731353701E-7   2.53847984789E-9   5.92106733565E-7   3.2721027316E-9    6.52228842466E-7   1.80217489186E-8   8.56643255582E-7   6.31198076901E-9   -99.0        -99.0         9.2811117102E-7    1.3677151661E-8    1.01952997756E-6   1.40853271692E-8   1.04520144146E-6   1.73279898596E-8   1.16949939102E-6   9.04804946313E-8   1.15451611692E-6   2.55203673643E-8   1.44012437118E-6   1.22029127856E-7   1.21674620398E-6   1.00859820165E-7   6.74838730871E-7   3.25691906954E-7   6.92468464323E-7   3.58436308234E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  12588   1.071                2.57513499041E-7   1.73140449288E-8   2.80027059501E-7   8.25326250038E-9   2.8131960568E-7    1.45098762011E-8   3.74282912241E-7   8.9629098446E-9    6.40914356645E-7   1.29866866228E-8   6.89922009844E-7   1.46151580438E-8   9.2811117102E-7    1.96609055127E-8   -99.0        -99.0         1.05681750921E-6   1.55738383535E-8   1.19784327783E-6   1.43423075914E-8   1.37151322594E-6   1.76849450898E-8   1.55453319406E-6   8.161134507E-8     1.73300573533E-6   2.23462017645E-8   2.33560824663E-6   5.16281926248E-8   1.76685129845E-6   6.99751979353E-8   1.59367588103E-6   2.33384927179E-7   9.37562006926E-7   2.44378005262E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  12829   1.092                1.97514962206E-7   1.78279642987E-8   1.87240589599E-7   6.38083337812E-9   1.70451175247E-7   1.80540034195E-8   2.9322432823E-7    1.21531314076E-8   4.97507921351E-7   2.06199778203E-8   5.78628738818E-7   1.65210396639E-8   7.7196924761E-7    2.63073682506E-8   -99.0        -99.0         1.0E-6             1.93417147811E-8   1.22123713017E-6   1.46224125368E-8   1.46419864294E-6   1.75314982357E-8   1.74582215292E-6   6.91423499065E-8   2.03422974321E-6   1.87359483298E-8   2.98675775503E-6   7.15235443845E-8   2.02301917868E-6   8.19838589445E-8   1.6054618868E-6    3.17917284281E-7   8.75790036306E-7   3.44432048838E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.02  
  12997   1.09384              7.64187623963E-7   1.75960703119E-8   7.89950721336E-7   1.01860010288E-8   8.41007754069E-7   8.52056443749E-9   1.03752841582E-6   4.77799492764E-9   1.5588344677E-6    5.74295841245E-9   1.82641724877E-6   2.69150792359E-8   2.16570849471E-6   9.97345619138E-9   -99.0        -99.0         2.42772784768E-6   1.11800999038E-8   2.71144000869E-6   7.49198561346E-9   2.9430659897E-6    8.13199185069E-9   3.82296216566E-6   1.09153426602E-7   3.78094186683E-6   3.48237615202E-8   5.10504999975E-6   9.40384962274E-8   3.8940363388E-6    8.96635002529E-8   3.05632828037E-6   3.12463043632E-7   2.80801872812E-6   3.2328510321E-7    -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  13086   1.025                4.87528490103E-7   1.79612133396E-8   5.3703179637E-7    8.90324214326E-9   5.87759963681E-7   8.12020398378E-9   6.20011864209E-7   4.56841624322E-9   9.85371506859E-7   5.44536418261E-9   1.00646806644E-6   2.2247792317E-8    1.34152879827E-6   8.64915579559E-9   -99.0        -99.0         1.43086941275E-6   7.90727659156E-9   1.49142012809E-6   6.86824350868E-9   1.50938489665E-6   6.95097432526E-9   1.82810021614E-6   1.14494491528E-7   1.7571142466E-6    3.23672405672E-8   2.10087396924E-6   8.90089159425E-8   1.41253754462E-6   7.54577191302E-8   1.14393144954E-6   2.67614349517E-7   1.08442619577E-6   2.82658542708E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  13097   1.097                1.03466557584E-6   1.81062820369E-8   1.0626738654E-6    1.17451056057E-8   1.14604059114E-6   1.26665087094E-8   1.82305596068E-6   8.39548295752E-9   3.45780103532E-6   9.55425734217E-9   3.91201039387E-6   4.32371367195E-8   5.68067574107E-6   1.56962871354E-8   -99.0        -99.0         6.96947396356E-6   1.92573682254E-8   8.55854621221E-6   1.57654247407E-8   1.05487257132E-5   9.71573543095E-9   1.49279440958E-5   1.37491446176E-7   1.47231250243E-5   4.0681497844E-8    2.33991456106E-5   8.62056381946E-8   2.14980961039E-5   7.92019129865E-8   1.69355770869E-5   2.96366615796E-7   1.58927846988E-5   3.22031504376E-7   9.8508647E-5   1.4483392E-5   -99.0          -99.0          0.0019049363   1.6529931E-4   0.0034594417   3.8370418E-4   0.0049009805   9.7186276E-4   0      0.0   
  13249   1.0218200000000002   2.06062991327E-7   1.67016105361E-8   2.22433399849E-7   6.76066816491E-9   1.96245632417E-7   2.22321155743E-8   4.53314906146E-7   1.62832198671E-8   1.02423591412E-6   2.35839034757E-8   1.14287833479E-6   3.36841550949E-8   1.63530965174E-6   4.06667479666E-8   -99.0        -99.0         1.98061470897E-6   3.10116305461E-8   2.56566529703E-6   2.36306506663E-8   3.07043565073E-6   2.82797574335E-8   -99.0              -99.0              4.04017335373E-6   2.97690973997E-8   7.97260045367E-6   1.10145545742E-7   6.71119719698E-6   8.0356133634E-8    3.70851465876E-6   3.62060832185E-7   4.52897579904E-6   4.00448722997E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.01  
  13312   1.0759999999999998   2.02861671697E-7   1.66289828983E-8   2.22024039535E-7   6.95271771457E-9   2.29932308702E-7   2.45659559777E-8   3.58096437103E-7   1.22033032653E-8   7.19780372803E-7   1.92253244571E-8   8.55066712885E-7   1.9688638666E-8    1.16949939102E-6   3.44687598596E-8   -99.0        -99.0         1.41775112312E-6   1.82811585694E-8   1.57036280433E-6   2.89271518708E-8   1.84841719537E-6   3.57515581894E-8   -99.0              -99.0              1.971514611E-6     5.26591297852E-8   2.98950992781E-6   1.21151377515E-7   2.30993628017E-6   9.14837873253E-8   1.58635360548E-6   5.23068668312E-7   1.50522006863E-6   5.42066336423E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
